,date,month,hour,values_2023,values_2022,values_2021,values_2020,values_2019,values_2018
821,4.0,2.0,5.0,5212.0,4385.0,3558.0,2731.0,1904.0,1077.0
822,4.0,2.0,6.0,20568.0,11903.0,3238.0,-5427.0,-14092.0,-22757.0
823,4.0,2.0,7.0,15460.0,9795.0,4130.0,-1535.0,-7200.0,-12865.0
824,4.0,2.0,8.0,7656.0,9279.0,10902.0,12525.0,14148.0,15771.0
825,4.0,2.0,9.0,52000.0,28708.0,5416.0,-17876.0,-41168.0,-64460.0
826,4.0,2.0,10.0,13988.0,9429.0,4870.0,311.0,-4248.0,-8807.0
827,4.0,2.0,11.0,20808.0,13416.0,6024.0,-1368.0,-8760.0,-16152.0
828,4.0,2.0,12.0,93600.0,50185.0,6770.0,-36645.0,-80060.0,-123475.0
829,4.0,2.0,13.0,60400.0,33021.0,5642.0,-21737.0,-49116.0,-76495.0
830,4.0,2.0,14.0,6456.0,6012.0,5568.0,5124.0,4680.0,4236.0
831,4.0,2.0,15.0,10628.0,9963.0,9298.0,8633.0,7968.0,7303.0
832,4.0,2.0,16.0,25444.0,15674.0,5904.0,-3866.0,-13636.0,-23406.0
833,4.0,2.0,17.0,22764.0,14248.0,5732.0,-2784.0,-11300.0,-19816.0
834,4.0,2.0,18.0,16596.0,13874.0,11152.0,8430.0,5708.0,2986.0
835,4.0,2.0,19.0,10180.0,9662.0,9144.0,8626.0,8108.0,7590.0
836,4.0,2.0,20.0,4484.0,4964.0,5444.0,5924.0,6404.0,6884.0
837,4.0,2.0,21.0,4356.0,4110.0,3864.0,3618.0,3372.0,3126.0
838,4.0,2.0,22.0,4384.0,3512.0,2640.0,1768.0,896.0,24.0
839,4.0,2.0,23.0,6260.0,5215.0,4170.0,3125.0,2080.0,1035.0
840,5.0,2.0,0.0,4428.0,3899.0,3370.0,2841.0,2312.0,1783.0
841,5.0,2.0,1.0,4220.0,3598.0,2976.0,2354.0,1732.0,1110.0
842,5.0,2.0,2.0,4084.0,4085.0,4086.0,4087.0,4088.0,4089.0
843,5.0,2.0,3.0,6180.0,5238.0,4296.0,3354.0,2412.0,1470.0
844,5.0,2.0,4.0,4300.0,3504.0,2708.0,1912.0,1116.0,320.0
845,5.0,2.0,5.0,4152.0,3779.0,3406.0,3033.0,2660.0,2287.0
846,5.0,2.0,6.0,19092.0,11526.0,3960.0,-3606.0,-11172.0,-18738.0
847,5.0,2.0,7.0,18404.0,10300.0,2196.0,-5908.0,-14012.0,-22116.0
848,5.0,2.0,8.0,5528.0,8612.0,11696.0,14780.0,17864.0,20948.0
849,5.0,2.0,9.0,5928.0,4198.0,2468.0,738.0,-992.0,-2722.0
850,5.0,2.0,10.0,6616.0,5577.0,4538.0,3499.0,2460.0,1421.0
851,5.0,2.0,11.0,100000.0,51944.0,3888.0,-44168.0,-92224.0,-140280.0
852,5.0,2.0,12.0,9232.0,6466.0,3700.0,934.0,-1832.0,-4598.0
853,5.0,2.0,13.0,6016.0,5381.0,4746.0,4111.0,3476.0,2841.0
854,5.0,2.0,14.0,9012.0,6918.0,4824.0,2730.0,636.0,-1458.0
855,5.0,2.0,15.0,9148.0,6172.0,3196.0,220.0,-2756.0,-5732.0
856,5.0,2.0,16.0,27212.0,16211.0,5210.0,-5791.0,-16792.0,-27793.0
857,5.0,2.0,17.0,31684.0,17746.0,3808.0,-10130.0,-24068.0,-38006.0
858,5.0,2.0,18.0,188800.0,99278.0,9756.0,-79766.0,-169288.0,-258810.0
859,5.0,2.0,19.0,4364.0,4733.0,5102.0,5471.0,5840.0,6209.0
860,5.0,2.0,20.0,5964.0,5047.0,4130.0,3213.0,2296.0,1379.0
861,5.0,2.0,21.0,4068.0,3459.0,2850.0,2241.0,1632.0,1023.0
862,5.0,2.0,22.0,43200.0,23445.0,3690.0,-16065.0,-35820.0,-55575.0
863,5.0,2.0,23.0,6012.0,5117.0,4222.0,3327.0,2432.0,1537.0
864,6.0,2.0,0.0,3976.0,3517.0,3058.0,2599.0,2140.0,1681.0
865,6.0,2.0,1.0,4184.0,3947.0,3710.0,3473.0,3236.0,2999.0
866,6.0,2.0,2.0,6500.0,5265.0,4030.0,2795.0,1560.0,325.0
867,6.0,2.0,3.0,4196.0,3674.0,3152.0,2630.0,2108.0,1586.0
868,6.0,2.0,4.0,5112.0,4887.0,4662.0,4437.0,4212.0,3987.0
869,6.0,2.0,5.0,5232.0,4944.0,4656.0,4368.0,4080.0,3792.0
870,6.0,2.0,6.0,19572.0,11614.0,3656.0,-4302.0,-12260.0,-20218.0
871,6.0,2.0,7.0,23872.0,13526.0,3180.0,-7166.0,-17512.0,-27858.0
872,6.0,2.0,8.0,7936.0,9893.0,11850.0,13807.0,15764.0,17721.0
873,6.0,2.0,9.0,7780.0,5212.0,2644.0,76.0,-2492.0,-5060.0
874,6.0,2.0,10.0,6052.0,5016.0,3980.0,2944.0,1908.0,872.0
875,6.0,2.0,11.0,7888.0,6974.0,6060.0,5146.0,4232.0,3318.0
876,6.0,2.0,12.0,4724.0,4750.0,4776.0,4802.0,4828.0,4854.0
877,6.0,2.0,13.0,5148.0,4683.0,4218.0,3753.0,3288.0,2823.0
878,6.0,2.0,14.0,99200.0,52138.0,5076.0,-41986.0,-89048.0,-136110.0
879,6.0,2.0,15.0,4940.0,4420.0,3900.0,3380.0,2860.0,2340.0
880,6.0,2.0,16.0,11976.0,8886.0,5796.0,2706.0,-384.0,-3474.0
881,6.0,2.0,17.0,25192.0,14428.0,3664.0,-7100.0,-17864.0,-28628.0
882,6.0,2.0,18.0,18548.0,13472.0,8396.0,3320.0,-1756.0,-6832.0
883,6.0,2.0,19.0,4364.0,4451.0,4538.0,4625.0,4712.0,4799.0
884,6.0,2.0,20.0,4532.0,4294.0,4056.0,3818.0,3580.0,3342.0
885,6.0,2.0,21.0,4356.0,3283.0,2210.0,1137.0,64.0,-1009.0
886,6.0,2.0,22.0,6104.0,4991.0,3878.0,2765.0,1652.0,539.0
887,6.0,2.0,23.0,4372.0,4149.0,3926.0,3703.0,3480.0,3257.0
888,7.0,2.0,0.0,4516.0,3723.0,2930.0,2137.0,1344.0,551.0
889,7.0,2.0,1.0,6136.0,4968.0,3800.0,2632.0,1464.0,296.0
890,7.0,2.0,2.0,4100.0,4036.0,3972.0,3908.0,3844.0,3780.0
891,7.0,2.0,3.0,4156.0,3447.0,2738.0,2029.0,1320.0,611.0
892,7.0,2.0,4.0,4384.0,3986.0,3588.0,3190.0,2792.0,2394.0
893,7.0,2.0,5.0,11416.0,7774.0,4132.0,490.0,-3152.0,-6794.0
894,7.0,2.0,6.0,19188.0,10936.0,2684.0,-5568.0,-13820.0,-22072.0
895,7.0,2.0,7.0,20228.0,11926.0,3624.0,-4678.0,-12980.0,-21282.0
896,7.0,2.0,8.0,5996.0,9256.0,12516.0,15776.0,19036.0,22296.0
897,7.0,2.0,9.0,6712.0,5072.0,3432.0,1792.0,152.0,-1488.0
898,7.0,2.0,10.0,5496.0,5506.0,5516.0,5526.0,5536.0,5546.0
899,7.0,2.0,11.0,5224.0,5254.0,5284.0,5314.0,5344.0,5374.0
900,7.0,2.0,12.0,5912.0,7014.0,8116.0,9218.0,10320.0,11422.0
901,7.0,2.0,13.0,6428.0,5510.0,4592.0,3674.0,2756.0,1838.0
902,7.0,2.0,14.0,5032.0,5950.0,6868.0,7786.0,8704.0,9622.0
903,7.0,2.0,15.0,5796.0,5417.0,5038.0,4659.0,4280.0,3901.0
904,7.0,2.0,16.0,18916.0,12020.0,5124.0,-1772.0,-8668.0,-15564.0
905,7.0,2.0,17.0,32516.0,18655.0,4794.0,-9067.0,-22928.0,-36789.0
906,7.0,2.0,18.0,17512.0,13089.0,8666.0,4243.0,-180.0,-4603.0
907,7.0,2.0,19.0,4484.0,5705.0,6926.0,8147.0,9368.0,10589.0
908,7.0,2.0,20.0,4448.0,3600.0,2752.0,1904.0,1056.0,208.0
909,7.0,2.0,21.0,45600.0,25186.0,4772.0,-15642.0,-36056.0,-56470.0
910,7.0,2.0,22.0,4512.0,4786.0,5060.0,5334.0,5608.0,5882.0
911,7.0,2.0,23.0,6432.0,5141.0,3850.0,2559.0,1268.0,-23.0
912,8.0,2.0,0.0,4740.0,3846.0,2952.0,2058.0,1164.0,270.0
913,8.0,2.0,1.0,4328.0,4118.0,3908.0,3698.0,3488.0,3278.0
914,8.0,2.0,2.0,4340.0,4160.0,3980.0,3800.0,3620.0,3440.0
915,8.0,2.0,3.0,4220.0,3735.0,3250.0,2765.0,2280.0,1795.0
916,8.0,2.0,4.0,6104.0,4911.0,3718.0,2525.0,1332.0,139.0
917,8.0,2.0,5.0,4452.0,4347.0,4242.0,4137.0,4032.0,3927.0
918,8.0,2.0,6.0,19628.0,11389.0,3150.0,-5089.0,-13328.0,-21567.0
919,8.0,2.0,7.0,218000.0,110817.0,3634.0,-103549.0,-210732.0,-317915.0
920,8.0,2.0,8.0,9204.0,10794.0,12384.0,13974.0,15564.0,17154.0
921,8.0,2.0,9.0,5776.0,4818.0,3860.0,2902.0,1944.0,986.0
922,8.0,2.0,10.0,56400.0,30751.0,5102.0,-20547.0,-46196.0,-71845.0
923,8.0,2.0,11.0,10588.0,7716.0,4844.0,1972.0,-900.0,-3772.0
924,8.0,2.0,12.0,9232.0,6586.0,3940.0,1294.0,-1352.0,-3998.0
925,8.0,2.0,13.0,5188.0,5304.0,5420.0,5536.0,5652.0,5768.0
926,8.0,2.0,14.0,5904.0,5962.0,6020.0,6078.0,6136.0,6194.0
927,8.0,2.0,15.0,5884.0,4823.0,3762.0,2701.0,1640.0,579.0
928,8.0,2.0,16.0,21188.0,12677.0,4166.0,-4345.0,-12856.0,-21367.0
929,8.0,2.0,17.0,25356.0,15670.0,5984.0,-3702.0,-13388.0,-23074.0
930,8.0,2.0,18.0,16740.0,14008.0,11276.0,8544.0,5812.0,3080.0
931,8.0,2.0,19.0,4236.0,5982.0,7728.0,9474.0,11220.0,12966.0
932,8.0,2.0,20.0,64400.0,34364.0,4328.0,-25708.0,-55744.0,-85780.0
933,8.0,2.0,21.0,4572.0,3900.0,3228.0,2556.0,1884.0,1212.0
934,8.0,2.0,22.0,4476.0,3722.0,2968.0,2214.0,1460.0,706.0
935,8.0,2.0,23.0,42400.0,23248.0,4096.0,-15056.0,-34208.0,-53360.0
936,9.0,2.0,0.0,4248.0,3528.0,2808.0,2088.0,1368.0,648.0
937,9.0,2.0,1.0,11668.0,7483.0,3298.0,-887.0,-5072.0,-9257.0
938,9.0,2.0,2.0,5296.0,4582.0,3868.0,3154.0,2440.0,1726.0
939,9.0,2.0,3.0,4316.0,3414.0,2512.0,1610.0,708.0,-194.0
940,9.0,2.0,4.0,6616.0,5124.0,3632.0,2140.0,648.0,-844.0
941,9.0,2.0,5.0,4648.0,4089.0,3530.0,2971.0,2412.0,1853.0
942,9.0,2.0,6.0,19388.0,11075.0,2762.0,-5551.0,-13864.0,-22177.0
943,9.0,2.0,7.0,18076.0,11017.0,3958.0,-3101.0,-10160.0,-17219.0
944,9.0,2.0,8.0,4944.0,7299.0,9654.0,12009.0,14364.0,16719.0
945,9.0,2.0,9.0,6660.0,6832.0,7004.0,7176.0,7348.0,7520.0
946,9.0,2.0,10.0,7424.0,6543.0,5662.0,4781.0,3900.0,3019.0
947,9.0,2.0,11.0,7304.0,5929.0,4554.0,3179.0,1804.0,429.0
948,9.0,2.0,12.0,4464.0,3479.0,2494.0,1509.0,524.0,-461.0
949,9.0,2.0,13.0,6208.0,5429.0,4650.0,3871.0,3092.0,2313.0
950,9.0,2.0,14.0,7392.0,5726.0,4060.0,2394.0,728.0,-938.0
951,9.0,2.0,15.0,6864.0,5129.0,3394.0,1659.0,-76.0,-1811.0
952,9.0,2.0,16.0,23292.0,14224.0,5156.0,-3912.0,-12980.0,-22048.0
953,9.0,2.0,17.0,26744.0,15596.0,4448.0,-6700.0,-17848.0,-28996.0
954,9.0,2.0,18.0,17068.0,13132.0,9196.0,5260.0,1324.0,-2612.0
955,9.0,2.0,19.0,8012.0,7395.0,6778.0,6161.0,5544.0,4927.0
956,9.0,2.0,20.0,6656.0,5065.0,3474.0,1883.0,292.0,-1299.0
957,9.0,2.0,21.0,4488.0,3742.0,2996.0,2250.0,1504.0,758.0
958,9.0,2.0,22.0,6516.0,5319.0,4122.0,2925.0,1728.0,531.0
959,9.0,2.0,23.0,4496.0,3718.0,2940.0,2162.0,1384.0,606.0
960,10.0,2.0,0.0,4408.0,3743.0,3078.0,2413.0,1748.0,1083.0
961,10.0,2.0,1.0,4656.0,4470.0,4284.0,4098.0,3912.0,3726.0
962,10.0,2.0,2.0,4008.0,3321.0,2634.0,1947.0,1260.0,573.0
963,10.0,2.0,3.0,3976.0,5572.0,7168.0,8764.0,10360.0,11956.0
964,10.0,2.0,4.0,108000.0,56941.0,5882.0,-45177.0,-96236.0,-147295.0
965,10.0,2.0,5.0,6148.0,5170.0,4192.0,3214.0,2236.0,1258.0
966,10.0,2.0,6.0,19152.0,10919.0,2686.0,-5547.0,-13780.0,-22013.0
967,10.0,2.0,7.0,22492.0,13194.0,3896.0,-5402.0,-14700.0,-23998.0
968,10.0,2.0,8.0,7824.0,9096.0,10368.0,11640.0,12912.0,14184.0
969,10.0,2.0,9.0,5064.0,4430.0,3796.0,3162.0,2528.0,1894.0
970,10.0,2.0,10.0,8984.0,6962.0,4940.0,2918.0,896.0,-1126.0
971,10.0,2.0,11.0,10968.0,7872.0,4776.0,1680.0,-1416.0,-4512.0
972,10.0,2.0,12.0,9272.0,6845.0,4418.0,1991.0,-436.0,-2863.0
973,10.0,2.0,13.0,6696.0,5472.0,4248.0,3024.0,1800.0,576.0
974,10.0,2.0,14.0,5652.0,5683.0,5714.0,5745.0,5776.0,5807.0
975,10.0,2.0,15.0,7316.0,5202.0,3088.0,974.0,-1140.0,-3254.0
976,10.0,2.0,16.0,146800.0,76151.0,5502.0,-65147.0,-135796.0,-206445.0
977,10.0,2.0,17.0,25852.0,15156.0,4460.0,-6236.0,-16932.0,-27628.0
978,10.0,2.0,18.0,16536.0,12144.0,7752.0,3360.0,-1032.0,-5424.0
979,10.0,2.0,19.0,6656.0,5804.0,4952.0,4100.0,3248.0,2396.0
980,10.0,2.0,20.0,4536.0,3358.0,2180.0,1002.0,-176.0,-1354.0
981,10.0,2.0,21.0,4460.0,4215.0,3970.0,3725.0,3480.0,3235.0
982,10.0,2.0,22.0,6116.0,4086.0,2056.0,26.0,-2004.0,-4034.0
983,10.0,2.0,23.0,4092.0,4136.0,4180.0,4224.0,4268.0,4312.0
984,11.0,2.0,0.0,4424.0,3635.0,2846.0,2057.0,1268.0,479.0
985,11.0,2.0,1.0,6164.0,4852.0,3540.0,2228.0,916.0,-396.0
986,11.0,2.0,2.0,4136.0,4163.0,4190.0,4217.0,4244.0,4271.0
987,11.0,2.0,3.0,6568.0,4861.0,3154.0,1447.0,-260.0,-1967.0
988,11.0,2.0,4.0,4436.0,4212.0,3988.0,3764.0,3540.0,3316.0
989,11.0,2.0,5.0,5212.0,4667.0,4122.0,3577.0,3032.0,2487.0
990,11.0,2.0,6.0,20568.0,11939.0,3310.0,-5319.0,-13948.0,-22577.0
991,11.0,2.0,7.0,15460.0,9763.0,4066.0,-1631.0,-7328.0,-13025.0
992,11.0,2.0,8.0,7656.0,8631.0,9606.0,10581.0,11556.0,12531.0
993,11.0,2.0,9.0,52000.0,28677.0,5354.0,-17969.0,-41292.0,-64615.0
994,11.0,2.0,10.0,13988.0,9000.0,4012.0,-976.0,-5964.0,-10952.0
995,11.0,2.0,11.0,20808.0,12946.0,5084.0,-2778.0,-10640.0,-18502.0
996,11.0,2.0,12.0,93600.0,50322.0,7044.0,-36234.0,-79512.0,-122790.0
997,11.0,2.0,13.0,60400.0,32375.0,4350.0,-23675.0,-51700.0,-79725.0
998,11.0,2.0,14.0,6456.0,5711.0,4966.0,4221.0,3476.0,2731.0
999,11.0,2.0,15.0,10628.0,7761.0,4894.0,2027.0,-840.0,-3707.0
1000,11.0,2.0,16.0,25444.0,15051.0,4658.0,-5735.0,-16128.0,-26521.0
1001,11.0,2.0,17.0,22764.0,13682.0,4600.0,-4482.0,-13564.0,-22646.0
1002,11.0,2.0,18.0,16596.0,12794.0,8992.0,5190.0,1388.0,-2414.0
1003,11.0,2.0,19.0,10180.0,7831.0,5482.0,3133.0,784.0,-1565.0
1004,11.0,2.0,20.0,4484.0,4156.0,3828.0,3500.0,3172.0,2844.0
1005,11.0,2.0,21.0,4356.0,4065.0,3774.0,3483.0,3192.0,2901.0
1006,11.0,2.0,22.0,4384.0,3681.0,2978.0,2275.0,1572.0,869.0
1007,11.0,2.0,23.0,6260.0,5404.0,4548.0,3692.0,2836.0,1980.0
1008,12.0,2.0,0.0,4428.0,3799.0,3170.0,2541.0,1912.0,1283.0
1009,12.0,2.0,1.0,4220.0,4408.0,4596.0,4784.0,4972.0,5160.0
1010,12.0,2.0,2.0,4084.0,3828.0,3572.0,3316.0,3060.0,2804.0
1011,12.0,2.0,3.0,6180.0,5424.0,4668.0,3912.0,3156.0,2400.0
1012,12.0,2.0,4.0,4300.0,3919.0,3538.0,3157.0,2776.0,2395.0
1013,12.0,2.0,5.0,4152.0,4322.0,4492.0,4662.0,4832.0,5002.0
1014,12.0,2.0,6.0,19092.0,11890.0,4688.0,-2514.0,-9716.0,-16918.0
1015,12.0,2.0,7.0,18404.0,10922.0,3440.0,-4042.0,-11524.0,-19006.0
1016,12.0,2.0,8.0,5528.0,7578.0,9628.0,11678.0,13728.0,15778.0
1017,12.0,2.0,9.0,5928.0,6857.0,7786.0,8715.0,9644.0,10573.0
1018,12.0,2.0,10.0,6616.0,6429.0,6242.0,6055.0,5868.0,5681.0
1019,12.0,2.0,11.0,100000.0,52134.0,4268.0,-43598.0,-91464.0,-139330.0
1020,12.0,2.0,12.0,9232.0,7664.0,6096.0,4528.0,2960.0,1392.0
1021,12.0,2.0,13.0,6016.0,6020.0,6024.0,6028.0,6032.0,6036.0
1022,12.0,2.0,14.0,9012.0,8059.0,7106.0,6153.0,5200.0,4247.0
1023,12.0,2.0,15.0,9148.0,7001.0,4854.0,2707.0,560.0,-1587.0
1024,12.0,2.0,16.0,27212.0,15994.0,4776.0,-6442.0,-17660.0,-28878.0
1025,12.0,2.0,17.0,31684.0,18013.0,4342.0,-9329.0,-23000.0,-36671.0
1026,12.0,2.0,18.0,188800.0,97600.0,6400.0,-84800.0,-176000.0,-267200.0
1027,12.0,2.0,19.0,4364.0,5000.0,5636.0,6272.0,6908.0,7544.0
1028,12.0,2.0,20.0,5964.0,4381.0,2798.0,1215.0,-368.0,-1951.0
1029,12.0,2.0,21.0,4068.0,3629.0,3190.0,2751.0,2312.0,1873.0
1030,12.0,2.0,22.0,43200.0,22805.0,2410.0,-17985.0,-38380.0,-58775.0
1031,12.0,2.0,23.0,6012.0,4790.0,3568.0,2346.0,1124.0,-98.0
1032,13.0,2.0,0.0,3976.0,3621.0,3266.0,2911.0,2556.0,2201.0
1033,13.0,2.0,1.0,4184.0,3633.0,3082.0,2531.0,1980.0,1429.0
1034,13.0,2.0,2.0,6500.0,5261.0,4022.0,2783.0,1544.0,305.0
1035,13.0,2.0,3.0,4196.0,3742.0,3288.0,2834.0,2380.0,1926.0
1036,13.0,2.0,4.0,5112.0,4715.0,4318.0,3921.0,3524.0,3127.0
1037,13.0,2.0,5.0,5232.0,4409.0,3586.0,2763.0,1940.0,1117.0
1038,13.0,2.0,6.0,19572.0,11960.0,4348.0,-3264.0,-10876.0,-18488.0
1039,13.0,2.0,7.0,23872.0,14063.0,4254.0,-5555.0,-15364.0,-25173.0
1040,13.0,2.0,8.0,7936.0,8398.0,8860.0,9322.0,9784.0,10246.0
1041,13.0,2.0,9.0,7780.0,6751.0,5722.0,4693.0,3664.0,2635.0
1042,13.0,2.0,10.0,6052.0,5986.0,5920.0,5854.0,5788.0,5722.0
1043,13.0,2.0,11.0,7888.0,6588.0,5288.0,3988.0,2688.0,1388.0
1044,13.0,2.0,12.0,4724.0,5665.0,6606.0,7547.0,8488.0,9429.0
1045,13.0,2.0,13.0,5148.0,6232.0,7316.0,8400.0,9484.0,10568.0
1046,13.0,2.0,14.0,99200.0,51930.0,4660.0,-42610.0,-89880.0,-137150.0
1047,13.0,2.0,15.0,4940.0,5405.0,5870.0,6335.0,6800.0,7265.0
1048,13.0,2.0,16.0,11976.0,8345.0,4714.0,1083.0,-2548.0,-6179.0
1049,13.0,2.0,17.0,25192.0,15365.0,5538.0,-4289.0,-14116.0,-23943.0
1050,13.0,2.0,18.0,18548.0,13517.0,8486.0,3455.0,-1576.0,-6607.0
1051,13.0,2.0,19.0,4364.0,4978.0,5592.0,6206.0,6820.0,7434.0
1052,13.0,2.0,20.0,4532.0,3916.0,3300.0,2684.0,2068.0,1452.0
1053,13.0,2.0,21.0,4356.0,3940.0,3524.0,3108.0,2692.0,2276.0
1054,13.0,2.0,22.0,6104.0,4299.0,2494.0,689.0,-1116.0,-2921.0
1055,13.0,2.0,23.0,4372.0,4407.0,4442.0,4477.0,4512.0,4547.0
1056,14.0,2.0,0.0,4516.0,3821.0,3126.0,2431.0,1736.0,1041.0
1057,14.0,2.0,1.0,6136.0,5088.0,4040.0,2992.0,1944.0,896.0
1058,14.0,2.0,2.0,4100.0,4180.0,4260.0,4340.0,4420.0,4500.0
1059,14.0,2.0,3.0,4156.0,3828.0,3500.0,3172.0,2844.0,2516.0
1060,14.0,2.0,4.0,4384.0,4563.0,4742.0,4921.0,5100.0,5279.0
1061,14.0,2.0,5.0,11416.0,7388.0,3360.0,-668.0,-4696.0,-8724.0
1062,14.0,2.0,6.0,19188.0,11848.0,4508.0,-2832.0,-10172.0,-17512.0
1063,14.0,2.0,7.0,20228.0,11649.0,3070.0,-5509.0,-14088.0,-22667.0
1064,14.0,2.0,8.0,5996.0,7463.0,8930.0,10397.0,11864.0,13331.0
1065,14.0,2.0,9.0,6712.0,5502.0,4292.0,3082.0,1872.0,662.0
1066,14.0,2.0,10.0,5496.0,5553.0,5610.0,5667.0,5724.0,5781.0
1067,14.0,2.0,11.0,5224.0,5092.0,4960.0,4828.0,4696.0,4564.0
1068,14.0,2.0,12.0,5912.0,6591.0,7270.0,7949.0,8628.0,9307.0
1069,14.0,2.0,13.0,6428.0,5915.0,5402.0,4889.0,4376.0,3863.0
1070,14.0,2.0,14.0,5032.0,6804.0,8576.0,10348.0,12120.0,13892.0
1071,14.0,2.0,15.0,5796.0,6191.0,6586.0,6981.0,7376.0,7771.0
1072,14.0,2.0,16.0,18916.0,12384.0,5852.0,-680.0,-7212.0,-13744.0
1073,14.0,2.0,17.0,32516.0,19341.0,6166.0,-7009.0,-20184.0,-33359.0
1074,14.0,2.0,18.0,17512.0,12453.0,7394.0,2335.0,-2724.0,-7783.0
1075,14.0,2.0,19.0,4484.0,4945.0,5406.0,5867.0,6328.0,6789.0
1076,14.0,2.0,20.0,4448.0,3821.0,3194.0,2567.0,1940.0,1313.0
1077,14.0,2.0,21.0,45600.0,24359.0,3118.0,-18123.0,-39364.0,-60605.0
1078,14.0,2.0,22.0,4512.0,4782.0,5052.0,5322.0,5592.0,5862.0
1079,14.0,2.0,23.0,6432.0,4991.0,3550.0,2109.0,668.0,-773.0
1080,15.0,2.0,0.0,4740.0,4258.0,3776.0,3294.0,2812.0,2330.0
1081,15.0,2.0,1.0,4328.0,3633.0,2938.0,2243.0,1548.0,853.0
1082,15.0,2.0,2.0,4340.0,4192.0,4044.0,3896.0,3748.0,3600.0
1083,15.0,2.0,3.0,4220.0,4135.0,4050.0,3965.0,3880.0,3795.0
1084,15.0,2.0,4.0,6104.0,4482.0,2860.0,1238.0,-384.0,-2006.0
1085,15.0,2.0,5.0,4452.0,4419.0,4386.0,4353.0,4320.0,4287.0
1086,15.0,2.0,6.0,19628.0,11275.0,2922.0,-5431.0,-13784.0,-22137.0
1087,15.0,2.0,7.0,218000.0,110535.0,3070.0,-104395.0,-211860.0,-319325.0
1088,15.0,2.0,8.0,9204.0,10668.0,12132.0,13596.0,15060.0,16524.0
1089,15.0,2.0,9.0,5776.0,4972.0,4168.0,3364.0,2560.0,1756.0
1090,15.0,2.0,10.0,56400.0,30145.0,3890.0,-22365.0,-48620.0,-74875.0
1091,15.0,2.0,11.0,10588.0,8295.0,6002.0,3709.0,1416.0,-877.0
1092,15.0,2.0,12.0,9232.0,5931.0,2630.0,-671.0,-3972.0,-7273.0
1093,15.0,2.0,13.0,5188.0,4779.0,4370.0,3961.0,3552.0,3143.0
1094,15.0,2.0,14.0,5904.0,4352.0,2800.0,1248.0,-304.0,-1856.0
1095,15.0,2.0,15.0,5884.0,5703.0,5522.0,5341.0,5160.0,4979.0
1096,15.0,2.0,16.0,21188.0,12125.0,3062.0,-6001.0,-15064.0,-24127.0
1097,15.0,2.0,17.0,25356.0,14797.0,4238.0,-6321.0,-16880.0,-27439.0
1098,15.0,2.0,18.0,16740.0,11480.0,6220.0,960.0,-4300.0,-9560.0
1099,15.0,2.0,19.0,4236.0,5316.0,6396.0,7476.0,8556.0,9636.0
1100,15.0,2.0,20.0,64400.0,33214.0,2028.0,-29158.0,-60344.0,-91530.0
1101,15.0,2.0,21.0,4572.0,4442.0,4312.0,4182.0,4052.0,3922.0
1102,15.0,2.0,22.0,4476.0,3380.0,2284.0,1188.0,92.0,-1004.0
1103,15.0,2.0,23.0,42400.0,23601.0,4802.0,-13997.0,-32796.0,-51595.0
1104,16.0,2.0,0.0,4248.0,3385.0,2522.0,1659.0,796.0,-67.0
1105,16.0,2.0,1.0,11668.0,7956.0,4244.0,532.0,-3180.0,-6892.0
1106,16.0,2.0,2.0,5296.0,4116.0,2936.0,1756.0,576.0,-604.0
1107,16.0,2.0,3.0,4316.0,3846.0,3376.0,2906.0,2436.0,1966.0
1108,16.0,2.0,4.0,6616.0,5403.0,4190.0,2977.0,1764.0,551.0
1109,16.0,2.0,5.0,4648.0,3565.0,2482.0,1399.0,316.0,-767.0
1110,16.0,2.0,6.0,19388.0,12059.0,4730.0,-2599.0,-9928.0,-17257.0
1111,16.0,2.0,7.0,18076.0,10470.0,2864.0,-4742.0,-12348.0,-19954.0
1112,16.0,2.0,8.0,4944.0,6364.0,7784.0,9204.0,10624.0,12044.0
1113,16.0,2.0,9.0,6660.0,5301.0,3942.0,2583.0,1224.0,-135.0
1114,16.0,2.0,10.0,7424.0,5817.0,4210.0,2603.0,996.0,-611.0
1115,16.0,2.0,11.0,7304.0,6078.0,4852.0,3626.0,2400.0,1174.0
1116,16.0,2.0,12.0,4464.0,4987.0,5510.0,6033.0,6556.0,7079.0
1117,16.0,2.0,13.0,6208.0,5701.0,5194.0,4687.0,4180.0,3673.0
1118,16.0,2.0,14.0,7392.0,5860.0,4328.0,2796.0,1264.0,-268.0
1119,16.0,2.0,15.0,6864.0,5054.0,3244.0,1434.0,-376.0,-2186.0
1120,16.0,2.0,16.0,23292.0,14025.0,4758.0,-4509.0,-13776.0,-23043.0
1121,16.0,2.0,17.0,26744.0,14773.0,2802.0,-9169.0,-21140.0,-33111.0
1122,16.0,2.0,18.0,17068.0,14699.0,12330.0,9961.0,7592.0,5223.0
1123,16.0,2.0,19.0,8012.0,8046.0,8080.0,8114.0,8148.0,8182.0
1124,16.0,2.0,20.0,6656.0,6723.0,6790.0,6857.0,6924.0,6991.0
1125,16.0,2.0,21.0,4488.0,4159.0,3830.0,3501.0,3172.0,2843.0
1126,16.0,2.0,22.0,6516.0,4508.0,2500.0,492.0,-1516.0,-3524.0
1127,16.0,2.0,23.0,4496.0,4098.0,3700.0,3302.0,2904.0,2506.0
1128,17.0,2.0,0.0,4408.0,3748.0,3088.0,2428.0,1768.0,1108.0
1129,17.0,2.0,1.0,4656.0,4122.0,3588.0,3054.0,2520.0,1986.0
